ticker,entry_date,exit_date,entry,exit,shares,pnl,r_multiple,hold_days,reason,regime
QLYS,2022-04-14,2022-04-26,149.9,137.908,80.6579,-967.25,-1.0,12,STOP,CHOPPY
CORT,2022-07-28,2022-08-04,28.97,26.6524,411.4226,-953.51,-1.0,7,STOP,CHOPPY
KNTK,2022-08-10,2022-08-10,31.0167,28.5354,386.254,-958.43,-1.0,0,STOP,CHOPPY
KDP,2022-08-18,2022-09-16,36.5065,33.586,328.1677,-958.42,-1.0,29,STOP,CHOPPY
LTC,2022-07-27,2022-09-22,31.6297,31.6297,375.7242,0.0,0.0,57,STOP,CHOPPY
AZO,2022-07-20,2022-09-28,2224.8101,2169.4399,5.3801,-297.9,-0.311,70,F4_FAIL,CHOPPY
DINO,2022-11-23,2022-12-02,56.3901,51.8789,205.3031,-926.17,-1.0,9,STOP,CHOPPY
HRMY,2022-12-13,2022-12-15,61.2,56.304,187.0471,-915.78,-1.0,2,STOP,CHOPPY
STLD,2022-12-05,2022-12-16,102.7463,94.5266,111.8885,-919.69,-1.0,11,STOP,CHOPPY
GPC,2022-11-22,2023-01-05,166.0944,152.8068,69.6814,-925.89,-1.0,44,STOP,CHOPPY
AIT,2022-11-25,2023-01-05,127.9596,117.7229,90.4736,-926.16,-1.0,41,STOP,CHOPPY
CAT,2022-12-22,2023-02-22,227.6392,227.6392,48.9496,0.0,0.0,62,STOP,CHOPPY
BMRN,2023-01-31,2023-02-22,115.0,105.8,96.7655,-890.24,-1.0,22,STOP,CHOPPY
OXM,2023-03-06,2023-03-10,106.506,97.9855,102.2073,-870.86,-1.0,4,STOP,CHOPPY
JBL,2023-03-06,2023-03-15,84.7787,77.9964,128.4012,-870.86,-1.0,9,STOP,CHOPPY
ALGN,2023-04-11,2023-04-27,331.47,331.47,32.1852,0.0,0.0,16,STOP,UPTREND
PANW,2023-04-03,2023-04-28,99.005,91.0846,107.7519,-853.44,-1.0,25,STOP,CHOPPY
CERT,2023-04-06,2023-05-04,22.71,22.71,468.6123,0.0,0.0,28,STOP,UPTREND
TTD,2023-04-12,2023-05-11,62.595,62.595,171.2861,0.0,0.0,29,STOP,UPTREND
WST,2023-04-06,2023-05-17,343.0598,343.0598,31.0214,0.0,0.0,41,STOP,UPTREND
EXP,2023-05-19,2023-06-08,165.8946,166.0622,66.4287,11.13,0.013,20,F3_FAIL,UPTREND
LZ,2023-06-13,2023-06-16,12.65,12.45,899.6669,-179.93,-0.198,3,F3_FAIL,UPTREND
NABL,2023-06-02,2023-06-21,14.44,14.31,763.9897,-99.32,-0.113,19,F3_FAIL,UPTREND
JBSS,2023-04-14,2023-07-13,90.13,99.3275,120.0781,1104.42,1.276,90,F3_FAIL,UPTREND
CMG,2023-04-18,2023-07-31,35.66,39.2456,305.1189,1094.03,1.257,104,F3_FAIL,UPTREND
HWM,2023-05-03,2023-08-03,44.595,47.8289,245.6543,794.43,0.906,92,F3_FAIL,UPTREND
AMPH,2023-08-09,2023-08-10,64.7,59.524,195.1316,-1010.0,-1.0,1,STOP,UPTREND
EXTR,2023-08-04,2023-08-16,29.5,29.5,424.1046,0.0,0.0,12,STOP,UPTREND
APO,2023-07-13,2023-08-18,75.4875,75.4875,157.0688,0.0,0.0,36,STOP,UPTREND
UFPT,2023-05-02,2023-09-06,147.3,171.15,74.7786,1783.47,2.024,127,F4_FAIL,UPTREND
NE,2023-07-21,2023-09-07,43.7351,43.7351,283.6555,0.0,0.0,48,STOP,UPTREND
WHD,2023-09-01,2023-09-08,52.8937,53.7115,233.0827,190.61,0.193,7,F4_FAIL,UPTREND
ROIV,2023-09-01,2023-09-11,11.65,11.65,1058.2502,0.0,0.0,10,STOP,UPTREND
NE,2023-09-11,2023-10-04,45.2839,41.6612,268.5093,-972.73,-1.0,23,STOP,CHOPPY
BCC,2023-06-22,2023-10-17,73.1891,86.0502,159.5857,2052.45,2.197,117,F4_FAIL,UPTREND
PLUS,2023-10-10,2023-10-24,65.6306,60.3801,183.7189,-964.61,-1.0,14,STOP,CHOPPY
SFM,2023-10-04,2023-11-14,41.81,41.69,285.8014,-34.3,-0.036,41,F3_FAIL,CHOPPY
HNI,2023-12-05,2023-12-28,37.5503,39.3384,332.9387,595.33,0.595,23,F3_FAIL,UPTREND
GVA,2023-12-05,2024-01-09,46.6436,47.7475,268.0314,295.87,0.296,35,F3_FAIL,UPTREND
CRVL,2023-12-07,2024-01-17,74.0333,76.45,166.6939,402.84,0.408,41,F3_FAIL,UPTREND
MOG-A,2023-10-19,2024-01-31,113.7861,137.9773,104.4445,2526.63,2.658,104,F3_FAIL,CHOPPY
AMR,2024-01-18,2024-02-06,382.0,351.44,33.6605,-1028.66,-1.0,19,STOP,UPTREND
RCL,2024-02-01,2024-02-06,127.3224,117.1366,101.8741,-1037.67,-1.0,5,STOP,UPTREND
MPWR,2024-02-08,2024-02-08,669.8011,669.8011,20.5217,0.0,0.0,0,STOP,UPTREND
DV,2024-01-23,2024-02-29,40.79,37.5268,327.4271,-1068.46,-1.0,37,STOP,UPTREND
MKSI,2024-02-09,2024-04-17,113.592,113.592,121.6559,0.0,0.0,68,STOP,UPTREND
HUBB,2024-03-01,2024-04-30,371.2002,371.2002,37.7733,0.0,0.0,60,STOP,UPTREND
DHI,2023-12-05,2024-05-01,127.6165,139.8366,97.965,1197.14,1.197,148,F3_FAIL,UPTREND
XPO,2023-06-07,2024-05-13,49.66,109.48,226.3236,13538.68,15.057,341,F4_FAIL,UPTREND
PHM,2023-12-05,2024-06-20,89.2609,109.2165,140.0608,2794.99,2.795,198,F4_FAIL,UPTREND
OC,2024-05-28,2024-06-24,174.8722,171.2594,78.2885,-282.84,-0.258,27,F3_FAIL,UPTREND
AMZN,2023-12-29,2024-07-18,153.1,183.75,87.8305,2692.01,2.502,202,F3_FAIL,UPTREND
RCL,2024-05-21,2024-08-01,143.5591,143.5591,96.0385,0.0,0.0,72,STOP,UPTREND
TTMI,2024-06-25,2024-08-02,19.02,19.02,717.4919,0.0,0.0,38,STOP,UPTREND
CRVL,2024-08-30,2024-09-11,106.6667,98.1333,131.2743,-1120.21,-1.0,12,STOP,UPTREND
CNK,2024-09-06,2024-10-07,28.01,26.5623,497.2802,-719.95,-0.646,31,F3_FAIL,CHOPPY
GE,2024-10-14,2024-10-22,190.3045,175.0801,74.4555,-1133.54,-1.0,8,STOP,UPTREND
SPXC,2024-10-17,2024-10-22,173.0,159.16,82.7567,-1145.35,-1.0,5,STOP,UPTREND
STRL,2024-10-11,2024-10-24,154.11,154.11,91.3522,0.0,0.0,13,STOP,UPTREND
KKR,2024-10-14,2024-11-04,135.0419,135.0419,104.9246,0.0,0.0,21,STOP,UPTREND
HLNE,2024-06-04,2024-12-10,119.5672,171.4344,114.5718,5942.52,5.422,189,F3_FAIL,UPTREND
SKYW,2024-11-05,2024-12-18,100.44,100.44,139.7846,0.0,0.0,43,STOP,UPTREND
CENX,2024-10-25,2024-12-19,17.97,17.97,778.2539,0.0,0.0,55,STOP,UPTREND
EME,2024-10-14,2024-12-30,450.9802,450.9802,31.4187,0.0,0.0,77,STOP,UPTREND
DAL,2024-10-30,2025-01-03,56.2893,56.2893,248.1803,0.0,0.0,65,STOP,UPTREND
NVDA,2025-01-08,2025-01-13,142.5333,131.1306,100.355,-1144.31,-1.0,5,STOP,CHOPPY
GVA,2024-10-08,2025-02-05,80.8102,87.1747,174.3337,1109.54,0.984,120,F4_FAIL,UPTREND
QTWO,2024-10-24,2025-02-10,83.6,94.25,166.5091,1773.32,1.592,109,F4_FAIL,UPTREND
SNEX,2025-02-06,2025-03-04,78.0667,78.0667,179.8165,0.0,0.0,26,STOP,UPTREND
SATS,2025-02-10,2025-03-06,29.59,29.59,476.4449,0.0,0.0,24,STOP,UPTREND
CB,2025-03-28,2025-04-07,298.114,274.2649,47.1497,-1124.48,-1.0,10,STOP,CHOPPY
TJX,2025-05-12,2025-06-09,128.7397,125.2329,108.0897,-379.04,-0.34,28,F3_FAIL,CHOPPY
AXON,2025-05-28,2025-07-10,748.81,748.81,18.6462,0.0,0.0,43,STOP,CHOPPY
NFLX,2025-05-22,2025-07-22,119.24,119.24,116.7695,0.0,0.0,61,STOP,CHOPPY
PEGA,2025-07-02,2025-07-23,52.4463,52.4463,270.2269,0.0,0.0,21,STOP,UPTREND
MYRG,2025-07-02,2025-08-01,180.27,180.27,78.6176,0.0,0.0,30,STOP,UPTREND
GOGO,2025-07-24,2025-08-01,16.43,15.1156,870.0911,-1143.65,-1.0,8,STOP,UPTREND
CIEN,2025-08-04,2025-08-14,89.42,89.42,160.4478,0.0,0.0,10,STOP,UPTREND
DY,2025-07-07,2025-08-20,250.27,250.27,57.6213,0.0,0.0,44,STOP,UPTREND
ARES,2025-08-06,2025-08-26,183.365,174.2961,79.0971,-717.32,-0.618,20,F3_FAIL,UPTREND
URBN,2025-07-24,2025-08-28,76.96,70.8032,185.7536,-1143.65,-1.0,35,STOP,UPTREND
BKNG,2025-05-19,2025-09-23,5274.5938,5485.9849,2.647,559.54,0.501,127,F4_FAIL,CHOPPY
SMTC,2025-09-18,2025-09-25,63.44,58.3648,230.0308,-1167.45,-1.0,7,STOP,UPTREND
CG,2025-09-05,2025-10-09,64.5853,59.4185,223.63,-1155.46,-1.0,34,STOP,UPTREND
FSLR,2025-09-24,2025-10-22,217.5,217.5,67.9925,0.0,0.0,28,STOP,UPTREND
SMTC,2025-09-29,2025-10-22,63.69,63.69,229.1643,0.0,0.0,23,STOP,UPTREND
ALLE,2025-09-08,2025-10-24,170.8832,166.6691,83.7561,-352.95,-0.308,46,F3_FAIL,UPTREND
PRLB,2025-08-25,2025-10-31,50.68,50.68,284.3011,0.0,0.0,67,STOP,UPTREND
TTWO,2025-10-16,2025-11-07,262.72,241.7024,57.6626,-1211.93,-1.0,22,STOP,UPTREND
AMAT,2025-10-27,2025-11-14,232.2545,213.6742,65.0148,-1208.0,-1.0,18,STOP,UPTREND
IBM,2025-11-12,2025-11-18,318.0765,292.6304,46.0724,-1172.36,-1.0,6,STOP,UPTREND
COKE,2025-12-08,2025-12-29,167.021,153.6593,88.9482,-1188.5,-1.0,21,STOP,UPTREND
VIAV,2026-01-07,2026-01-08,18.58,17.0936,823.7384,-1224.4,-1.0,1,STOP,UPTREND
BFH,2026-01-07,2026-01-12,79.8476,73.4598,191.6783,-1224.4,-1.0,5,STOP,UPTREND
TNL,2026-01-09,2026-01-22,75.39,71.94,197.9765,-683.02,-0.572,13,F3_FAIL,UPTREND
IBKR,2026-01-28,2026-02-05,75.8485,69.7806,204.8778,-1243.17,-1.0,8,STOP,UPTREND
EME,2026-02-09,2026-02-26,761.43,761.43,22.1706,0.0,0.0,17,STOP,UPTREND
MCHP,2026-01-22,2026-03-03,78.5475,72.2637,202.9914,-1275.56,-1.0,40,STOP,UPTREND
FIX,2025-06-30,2026-03-18,534.1117,1423.0,26.865,23879.96,20.803,261,FORCE_CLOSE,CHOPPY
FIVE,2025-07-15,2026-03-18,134.5,212.47,105.3399,8213.35,7.246,246,FORCE_CLOSE,UPTREND
FORM,2026-01-05,2026-03-18,60.73,96.18,246.6909,8745.19,7.297,72,FORCE_CLOSE,UPTREND
TER,2026-01-09,2026-03-18,215.6498,300.07,69.2115,5842.85,4.893,68,FORCE_CLOSE,UPTREND
